"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:29:06","47943","1","Floating Object","release","tag","1.02151","0.83","-0.37","Floating Object","179","510","120","120",NULL,NULL,NULL,NULL,NULL,"75","1","2","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:06","47943","1","move new tag","press","tag","1.02151","-4.41","0","Boat","336","281","120","120",NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","5","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:06","47943","1","move new tag","release","tag","1.02151","-4.41","0","Boat","281","269","120","120",NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","5","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:06","47943","1","pan right","release","tag","0.0537634","-0.498729","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","3","5","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:07","48945","1","pan right","press","tag","0.0537634","-0.498729","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","3","6","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:07","48945","1","resize new tag","press","tag","1.02151","-4.41","0","Boat","281","269","120","120",NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","6","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:29:08","48945","1","submit new tag","press","tag","1.02151","0.83","-0.37","Floating Object",NULL,NULL,"120","120","-1.71579","0.00591675","-0.993277","0.360154","0.372725","75","1","2","3","6","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:08","48945","1","resize new tag","release","tag","1.02151","-4.41","0","Boat","301","282","162","146",NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","3","6","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:29:09","50947","1","pan left","press","tag","1.02151","0.83","-0.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","1","2","4","6","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:10","51948","1","pan right","release","tag","0.0537634","-1.45865","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","4","6","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:10","51948","1","pan right","press","tag","0.0537634","-1.45865","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","4","6","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:10","49946","1","submit new tag","press","tag","1.02151","-4.41","0","Boat",NULL,NULL,"162","146","-1.89781","-0.096607","0.578286","0.339821","0.30488","31.6001","1","2","4","6","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:10","51948","1","pan right","release","tag","0.0537634","-1.60344","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","5","6","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:11","52948","1","pan right","press","tag","1.02151","-4.41","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","5","7","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:29:11","52948","1","zoom out","press","tag","0.0537634","-1.60344","0.107254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40.2201","1","2","5","7","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:29:11","52948","1","pan right","release","tag","1.02151","-4.56168","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"31.6001","1","2","5","7","0","0","0","0","0","0","0","0"
