batch,gameID,player,loc,image,interval,time,ntags,ntag_image1,ntag_image2,ntag_image3,ntag_image4,ntag_image5,ntag_image6,uniqueID,ind,condition
batch_061619,101,1,1,4,9031,9.982866667,43,10,18,23,17,14,14,batch_061619 101 1,70,collaboration
batch_061619,102,1,4,6,28069,0.818233333,1,0,0,0,0,0,1,batch_061619 102 1,73,collaboration
batch_061619,102,2,3,2,18039,0.835016667,1,0,1,0,0,0,1,batch_061619 102 2,74,collaboration
batch_061619,102,2,3,2,12020,1.03535,2,0,2,0,0,0,1,batch_061619 102 2,74,collaboration
batch_061619,102,3,1,3,45088,1.052066667,1,0,2,1,0,0,1,batch_061619 102 3,75,collaboration
batch_061619,102,1,4,6,28061,1.285916667,2,0,2,1,0,0,2,batch_061619 102 1,73,collaboration
batch_061619,102,3,1,3,14031,1.285916667,2,0,2,2,0,0,2,batch_061619 102 3,75,collaboration
batch_061619,102,2,3,2,18041,1.336033333,3,0,3,2,0,0,2,batch_061619 102 2,74,collaboration
batch_061619,102,3,1,3,11022,1.469616667,3,0,3,3,0,0,2,batch_061619 102 3,75,collaboration
batch_061619,102,1,4,6,12024,1.486316667,3,0,3,3,0,0,3,batch_061619 102 1,73,collaboration
batch_061619,102,2,3,2,13023,1.553083333,4,0,4,3,0,0,3,batch_061619 102 2,74,collaboration
batch_061619,102,1,4,6,12030,1.686816667,4,0,4,3,0,0,4,batch_061619 102 1,73,collaboration
batch_061619,102,1,4,6,12023,1.8872,5,0,4,3,0,0,5,batch_061619 102 1,73,collaboration
batch_061619,102,2,3,2,28059,2.020733333,5,0,5,3,0,0,5,batch_061619 102 2,74,collaboration
batch_061619,102,3,1,3,47094,2.254516667,4,0,5,4,0,0,5,batch_061619 102 3,75,collaboration
batch_061619,102,1,4,6,25045,2.304616667,6,0,5,4,0,0,6,batch_061619 102 1,73,collaboration
batch_061619,102,2,3,2,25052,2.438266667,6,0,6,4,0,0,6,batch_061619 102 2,74,collaboration
batch_061619,102,3,1,3,14038,2.488483333,5,0,6,5,0,0,6,batch_061619 102 3,75,collaboration
batch_061619,102,1,4,6,14037,2.538566667,7,0,6,5,0,0,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,1,3,11028,2.672283333,6,0,6,6,0,0,7,batch_061619 102 3,75,collaboration
batch_061619,102,2,3,2,23069,2.82275,7,0,7,6,0,0,7,batch_061619 102 2,74,collaboration
batch_061619,102,1,6,4,18083,3.09015,8,0,7,6,1,0,7,batch_061619 102 1,73,collaboration
batch_061619,102,1,6,4,23060,3.474483333,9,0,7,6,2,0,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,2,5,58210,3.759216667,7,0,7,6,2,1,7,batch_061619 102 3,75,collaboration
batch_061619,102,1,6,4,18090,3.775983333,10,0,7,6,3,1,7,batch_061619 102 1,73,collaboration
batch_061619,102,2,5,1,50204,3.909783333,8,1,7,6,3,1,7,batch_061619 102 2,74,collaboration
batch_061619,102,3,2,5,15055,4.010133333,8,1,7,6,3,2,7,batch_061619 102 3,75,collaboration
batch_061619,102,2,5,1,9028,4.06025,9,2,7,6,3,2,7,batch_061619 102 2,74,collaboration
batch_061619,102,1,6,4,18058,4.07695,11,2,7,6,4,2,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,2,5,10027,4.17725,9,2,7,6,4,3,7,batch_061619 102 3,75,collaboration
batch_061619,102,1,6,4,11032,4.260816667,12,2,7,6,5,3,7,batch_061619 102 1,73,collaboration
batch_061619,102,1,6,4,7038,4.378116667,13,2,7,6,6,3,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,2,5,14058,4.41155,10,2,7,6,6,4,7,batch_061619 102 3,75,collaboration
batch_061619,102,3,2,5,11043,4.5956,11,2,7,6,6,5,7,batch_061619 102 3,75,collaboration
batch_061619,102,1,6,4,14052,4.612316667,14,2,7,6,7,5,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,2,5,12045,4.79635,12,2,7,6,7,6,7,batch_061619 102 3,75,collaboration
batch_061619,102,1,6,4,15057,4.863266667,15,2,7,6,8,6,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,2,5,8027,4.930133333,13,2,7,6,8,7,7,batch_061619 102 3,75,collaboration
batch_061619,102,2,2,5,22134,5.01375,10,2,7,6,8,8,7,batch_061619 102 2,74,collaboration
batch_061619,102,3,2,5,6020,5.030466667,14,2,7,6,8,9,7,batch_061619 102 3,75,collaboration
batch_061619,102,3,2,5,10029,5.197616667,15,2,7,6,8,10,7,batch_061619 102 3,75,collaboration
batch_061619,102,2,2,5,20058,5.34805,11,2,7,6,8,11,7,batch_061619 102 2,74,collaboration
batch_061619,102,2,2,5,10025,5.515133333,12,2,7,6,8,12,7,batch_061619 102 2,74,collaboration
batch_061619,102,3,5,1,50186,6.451183333,16,3,7,6,8,12,7,batch_061619 102 3,75,collaboration
batch_061619,102,1,1,3,35176,6.935966667,16,3,7,7,8,12,7,batch_061619 102 1,73,collaboration
batch_061619,102,3,5,1,44131,7.1867,17,4,7,7,8,12,7,batch_061619 102 3,75,collaboration
batch_061619,102,3,5,1,12039,7.38735,18,5,7,7,8,12,7,batch_061619 102 3,75,collaboration
batch_061619,102,1,1,3,32100,7.470966667,17,5,7,8,8,12,7,batch_061619 102 1,73,collaboration
batch_061619,102,2,6,4,50202,7.621433333,13,5,7,8,9,12,7,batch_061619 102 2,74,collaboration
batch_061619,102,3,5,1,22070,7.755183333,19,6,7,8,9,12,7,batch_061619 102 3,75,collaboration
batch_061619,102,2,6,4,16050,7.888933333,14,6,7,8,10,12,7,batch_061619 102 2,74,collaboration
batch_061619,102,1,4,6,29155,8.44095,18,6,7,8,10,12,8,batch_061619 102 1,73,collaboration
batch_061619,102,1,4,6,21080,8.792283333,19,6,7,8,10,12,9,batch_061619 102 1,73,collaboration
batch_061619,102,1,4,6,30097,9.2939,20,6,7,8,10,12,10,batch_061619 102 1,73,collaboration
batch_061619,102,3,3,2,67270,9.52805,20,6,8,8,10,12,10,batch_061619 102 3,75,collaboration
batch_061619,102,2,1,3,29166,9.795633333,15,6,8,9,10,12,10,batch_061619 102 2,74,collaboration
batch_061619,103,3,6,6,15093,0.795066667,1,0,0,0,0,0,1,batch_061619 103 3,78,collaboration
batch_061619,103,2,1,5,48109,0.911983333,1,0,0,0,0,1,1,batch_061619 103 2,77,collaboration
batch_061619,103,1,1,5,49110,0.928666667,1,0,0,0,0,2,1,batch_061619 103 1,76,collaboration
batch_061619,103,3,6,6,17032,1.078933333,2,0,0,0,0,2,2,batch_061619 103 3,78,collaboration
batch_061619,103,2,1,5,16035,1.179233333,2,0,0,0,0,3,2,batch_061619 103 2,77,collaboration
batch_061619,103,1,1,5,22052,1.2962,2,0,0,0,0,4,2,batch_061619 103 1,76,collaboration
batch_061619,103,3,6,6,20047,1.41305,3,0,0,0,0,4,3,batch_061619 103 3,78,collaboration
batch_061619,103,2,1,5,16033,1.44645,3,0,0,0,0,5,3,batch_061619 103 2,77,collaboration
batch_061619,103,3,6,6,10016,1.579983333,4,0,0,0,0,5,4,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,12023,1.780366667,5,0,0,0,0,5,5,batch_061619 103 3,78,collaboration
batch_061619,103,2,1,5,30058,1.947416667,4,0,0,0,0,6,5,batch_061619 103 2,77,collaboration
batch_061619,103,3,6,6,13031,1.99755,6,0,0,0,0,6,6,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,12034,2.198116667,7,0,0,0,0,6,7,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,11035,2.382033333,8,0,0,0,0,6,8,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,10030,2.5492,9,0,0,0,0,6,9,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,8016,2.6828,10,0,0,0,0,6,10,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,8018,2.816433333,11,0,0,0,0,6,11,batch_061619 103 3,78,collaboration
batch_061619,103,3,6,6,10031,2.983616667,12,0,0,0,0,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,2,2,59220,3.352016667,5,0,1,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,2,2,2,9031,3.502533333,6,0,2,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,5,1,22093,3.686383333,13,1,2,0,0,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,2,2,12034,3.7031,7,1,3,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,5,1,9026,3.836816667,14,2,3,0,0,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,2,2,9027,3.85355,8,2,4,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,2,2,2,14064,4.08795,9,2,5,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,5,1,24104,4.23855,15,3,5,0,0,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,2,2,12048,4.28875,10,3,6,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,5,1,10037,4.405833333,16,4,6,0,0,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,2,2,11037,4.4727,11,4,7,0,0,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,5,1,8025,4.539583333,17,5,7,0,0,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,4,4,12053,5.642783333,18,5,7,0,1,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,4,4,27073,6.094,19,5,7,0,2,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,4,4,12036,6.2946,20,5,7,0,3,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,4,4,9028,6.445066667,21,5,7,0,4,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,3,3,84261,6.478533333,12,5,7,1,4,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,4,4,7021,6.562083333,22,5,7,1,5,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,3,3,11030,6.662366667,13,5,7,2,5,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,4,4,8023,6.6958,23,5,7,2,6,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,3,3,10033,6.829583333,14,5,7,3,6,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,4,4,26085,7.13055,24,5,7,3,7,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,2,3,3,28089,7.297733333,15,5,7,4,7,6,12,batch_061619 103 2,77,collaboration
batch_061619,103,3,4,4,13041,7.3479,25,5,7,4,8,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,4,4,9027,7.49835,26,5,7,4,9,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,4,4,10038,7.66565,27,5,7,4,10,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,3,3,15075,8.351566667,28,5,7,5,10,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,3,3,9029,8.50205,29,5,7,6,10,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,3,3,23078,8.886683333,30,5,7,7,10,6,12,batch_061619 103 3,78,collaboration
batch_061619,103,3,3,3,32104,9.42175,31,5,7,8,10,6,12,batch_061619 103 3,78,collaboration
batch_061619,105,1,1,5,22046,0.536566667,1,0,0,0,0,1,0,batch_061619 105 1,79,collaboration
batch_061619,105,1,1,5,7017,0.653516667,2,0,0,0,0,2,0,batch_061619 105 1,79,collaboration
batch_061619,105,1,1,5,16040,0.92085,3,0,0,0,0,3,0,batch_061619 105 1,79,collaboration
batch_061619,105,1,1,5,17050,1.205016667,4,0,0,0,0,4,0,batch_061619 105 1,79,collaboration
batch_061619,105,2,3,2,37138,1.305366667,1,0,1,0,0,4,0,batch_061619 105 2,80,collaboration
batch_061619,105,1,1,5,17047,1.489133333,5,0,1,0,0,5,0,batch_061619 105 1,79,collaboration
batch_061619,105,1,2,3,18075,2.040716667,6,0,1,1,0,5,0,batch_061619 105 1,79,collaboration
batch_061619,105,1,2,3,8055,2.174966667,7,0,1,2,0,5,0,batch_061619 105 1,79,collaboration
batch_061619,105,2,3,2,56192,2.2419,2,0,2,2,0,5,0,batch_061619 105 2,80,collaboration
batch_061619,105,1,2,3,9032,2.3255,8,0,2,3,0,5,0,batch_061619 105 1,79,collaboration
batch_061619,105,2,3,2,21062,2.592933333,3,0,3,3,0,5,0,batch_061619 105 2,80,collaboration
batch_061619,105,2,3,2,16067,2.860716667,4,0,4,3,0,5,0,batch_061619 105 2,80,collaboration
batch_061619,105,1,2,3,35124,2.9109,9,0,4,4,0,5,0,batch_061619 105 1,79,collaboration
batch_061619,105,1,4,6,26114,3.7136,10,0,4,4,0,5,1,batch_061619 105 1,79,collaboration
batch_061619,105,2,5,4,22094,3.780433333,5,0,4,4,1,5,1,batch_061619 105 2,80,collaboration
batch_061619,105,3,4,6,12063,3.863983333,1,0,4,4,1,5,2,batch_061619 105 3,81,collaboration
batch_061619,105,2,5,4,23063,4.164816667,6,0,4,4,2,5,2,batch_061619 105 2,80,collaboration
batch_061619,105,3,4,6,22062,4.231683333,2,0,4,4,2,5,3,batch_061619 105 3,81,collaboration
batch_061619,105,1,4,6,36099,4.31525,11,0,4,4,2,5,4,batch_061619 105 1,79,collaboration
batch_061619,105,3,4,6,14044,4.46575,3,0,4,4,2,5,5,batch_061619 105 3,81,collaboration
batch_061619,105,2,5,4,23070,4.549316667,7,0,4,4,3,5,5,batch_061619 105 2,80,collaboration
batch_061619,105,3,4,6,13031,4.682933333,4,0,4,4,3,5,6,batch_061619 105 3,81,collaboration
batch_061619,105,1,4,6,28079,4.783233333,12,0,4,4,3,5,7,batch_061619 105 1,79,collaboration
batch_061619,105,2,5,4,19054,4.866883333,8,0,4,4,4,5,7,batch_061619 105 2,80,collaboration
batch_061619,105,3,4,6,26079,5.117583333,5,0,4,4,4,5,8,batch_061619 105 3,81,collaboration
batch_061619,105,2,5,4,21063,5.217933333,9,0,4,4,5,5,8,batch_061619 105 2,80,collaboration
batch_061619,105,1,4,6,35109,5.368383333,13,0,4,4,5,5,9,batch_061619 105 1,79,collaboration
batch_061619,105,2,5,4,18052,5.5188,10,0,4,4,6,5,9,batch_061619 105 2,80,collaboration
batch_061619,105,2,5,4,27087,5.97025,11,0,4,4,7,5,9,batch_061619 105 2,80,collaboration
batch_061619,105,3,4,6,56177,6.053866667,6,0,4,4,7,5,10,batch_061619 105 3,81,collaboration
batch_061619,105,1,6,1,28122,6.0873,14,1,4,4,7,5,10,batch_061619 105 1,79,collaboration
batch_061619,105,1,6,1,15046,6.338066667,15,2,4,4,7,5,10,batch_061619 105 1,79,collaboration
batch_061619,105,2,5,4,34113,6.5388,12,2,4,4,8,5,10,batch_061619 105 2,80,collaboration
batch_061619,105,3,6,1,22114,6.689383333,7,3,4,4,8,5,10,batch_061619 105 3,81,collaboration
batch_061619,105,3,6,1,11041,6.8734,8,4,4,4,8,5,10,batch_061619 105 3,81,collaboration
batch_061619,105,1,6,1,39147,6.990516667,16,5,4,4,8,5,10,batch_061619 105 1,79,collaboration
batch_061619,105,2,5,4,27103,6.990516667,13,5,4,4,9,5,10,batch_061619 105 2,80,collaboration
batch_061619,105,2,5,4,31107,7.508966667,14,5,4,4,10,5,10,batch_061619 105 2,80,collaboration
batch_061619,105,3,6,1,47159,7.659383333,9,6,4,4,10,5,10,batch_061619 105 3,81,collaboration
batch_061619,105,3,6,1,9038,7.810016667,10,7,4,4,10,5,10,batch_061619 105 3,81,collaboration
batch_061619,105,1,6,1,64220,8.06085,17,8,4,4,10,5,10,batch_061619 105 1,79,collaboration
batch_061619,105,3,6,1,34114,8.378583333,11,9,4,4,10,5,10,batch_061619 105 3,81,collaboration
batch_061619,105,2,1,5,24152,8.445483333,15,9,4,4,10,6,10,batch_061619 105 2,80,collaboration
batch_061619,105,1,6,1,33125,8.612933333,18,10,4,4,10,6,10,batch_061619 105 1,79,collaboration
batch_061619,105,2,1,5,15066,8.696583333,16,10,4,4,10,7,10,batch_061619 105 2,80,collaboration
batch_061619,105,2,1,5,17072,8.981116667,17,10,4,4,10,8,10,batch_061619 105 2,80,collaboration
batch_061619,105,3,2,3,11140,9.031416667,12,10,4,5,10,8,10,batch_061619 105 3,81,collaboration
batch_061619,105,2,1,5,22103,9.3495,18,10,4,5,10,9,10,batch_061619 105 2,80,collaboration
batch_061619,105,3,2,3,22095,9.399666667,13,10,4,6,10,9,10,batch_061619 105 3,81,collaboration
batch_061619,105,3,2,3,10041,9.567016667,14,10,4,7,10,9,10,batch_061619 105 3,81,collaboration
batch_061619,105,2,1,5,15066,9.6006,19,10,4,7,10,10,10,batch_061619 105 2,80,collaboration
batch_061619,105,3,2,3,20098,9.901983333,15,10,4,8,10,10,10,batch_061619 105 3,81,collaboration
batch_061619,105,2,1,5,19090,9.918766667,20,10,4,8,10,11,10,batch_061619 105 2,80,collaboration
batch_061619,106,3,1,3,24075,0.56145,1,0,0,1,0,0,0,batch_061619 106 3,84,collaboration
batch_061619,106,1,1,3,32105,0.762116667,1,0,0,2,0,0,0,batch_061619 106 1,82,collaboration
batch_061619,106,2,1,3,42130,0.828966667,1,0,0,3,0,0,0,batch_061619 106 2,83,collaboration
batch_061619,106,1,1,3,24055,1.163033333,2,0,0,4,0,0,0,batch_061619 106 1,82,collaboration
batch_061619,106,3,2,5,33130,1.5647,2,0,0,4,0,1,0,batch_061619 106 3,84,collaboration
batch_061619,106,1,1,3,43173,1.882583333,3,0,0,5,0,1,0,batch_061619 106 1,82,collaboration
batch_061619,106,2,2,5,26129,2.016266667,2,0,0,5,0,2,0,batch_061619 106 2,83,collaboration
batch_061619,106,2,2,5,21082,2.367633333,3,0,0,5,0,3,0,batch_061619 106 2,83,collaboration
batch_061619,106,3,3,2,32130,2.384366667,3,0,1,5,0,3,0,batch_061619 106 3,84,collaboration
batch_061619,106,1,1,3,38139,2.518233333,4,0,1,6,0,3,0,batch_061619 106 1,82,collaboration
batch_061619,106,2,2,5,20077,2.70225,4,0,1,6,0,4,0,batch_061619 106 2,83,collaboration
batch_061619,106,2,2,5,9030,2.85275,5,0,1,6,0,5,0,batch_061619 106 2,83,collaboration
batch_061619,106,2,2,5,12036,3.05335,6,0,1,6,0,6,0,batch_061619 106 2,83,collaboration
batch_061619,106,2,2,5,9026,3.203783333,7,0,1,6,0,7,0,batch_061619 106 2,83,collaboration
batch_061619,106,2,2,5,8021,3.337466667,8,0,1,6,0,8,0,batch_061619 106 2,83,collaboration
batch_061619,106,3,4,1,45150,3.437716667,4,1,1,6,0,8,0,batch_061619 106 3,84,collaboration
batch_061619,106,1,2,5,30100,3.521333333,5,1,1,6,0,9,0,batch_061619 106 1,82,collaboration
batch_061619,106,2,2,5,14041,3.571483333,9,1,1,6,0,10,0,batch_061619 106 2,83,collaboration
batch_061619,106,2,2,5,10027,3.7386,10,1,1,6,0,11,0,batch_061619 106 2,83,collaboration
batch_061619,106,1,2,5,21062,3.872366667,6,1,1,6,0,12,0,batch_061619 106 1,82,collaboration
batch_061619,106,3,5,6,22077,4.123016667,5,1,1,6,0,12,1,batch_061619 106 3,84,collaboration
batch_061619,106,1,2,5,20052,4.206566667,7,1,1,6,0,13,1,batch_061619 106 1,82,collaboration
batch_061619,106,1,2,5,12038,4.4072,8,1,1,6,0,14,1,batch_061619 106 1,82,collaboration
batch_061619,106,1,2,5,25076,4.825133333,9,1,1,6,0,15,1,batch_061619 106 1,82,collaboration
batch_061619,106,3,6,4,28099,5.025683333,6,1,1,6,1,15,1,batch_061619 106 3,84,collaboration
batch_061619,106,2,5,6,14058,5.142766667,11,1,1,6,1,15,2,batch_061619 106 2,83,collaboration
batch_061619,106,2,5,6,14046,5.376866667,12,1,1,6,1,15,3,batch_061619 106 2,83,collaboration
batch_061619,106,1,3,2,35128,5.5942,10,1,2,6,1,15,3,batch_061619 106 1,82,collaboration
batch_061619,106,2,5,6,13040,5.5942,13,1,2,6,1,15,4,batch_061619 106 2,83,collaboration
batch_061619,106,2,5,6,16050,5.8617,14,1,2,6,1,15,5,batch_061619 106 2,83,collaboration
batch_061619,106,1,3,2,22071,5.96205,11,1,3,6,1,15,5,batch_061619 106 1,82,collaboration
batch_061619,106,3,1,3,30185,6.146116667,7,1,3,7,1,15,5,batch_061619 106 3,84,collaboration
batch_061619,106,1,3,2,15056,6.212983333,12,1,4,7,1,15,5,batch_061619 106 1,82,collaboration
batch_061619,106,2,6,4,9054,6.4138,15,1,4,7,2,15,5,batch_061619 106 2,83,collaboration
batch_061619,106,1,3,2,17069,6.497466667,13,1,5,7,2,15,5,batch_061619 106 1,82,collaboration
batch_061619,106,2,6,4,23082,6.7985,16,1,5,7,3,15,5,batch_061619 106 2,83,collaboration
batch_061619,106,2,6,4,12040,6.999166667,17,1,5,7,4,15,5,batch_061619 106 2,83,collaboration
batch_061619,106,3,1,3,59211,7.283466667,8,1,5,8,4,15,5,batch_061619 106 3,84,collaboration
batch_061619,106,2,6,4,18062,7.3002,18,1,5,8,5,15,5,batch_061619 106 2,83,collaboration
batch_061619,106,1,4,1,42162,7.55105,14,2,5,8,5,15,5,batch_061619 106 1,82,collaboration
batch_061619,106,1,4,1,15045,7.8018,15,3,5,8,5,15,5,batch_061619 106 1,82,collaboration
batch_061619,106,3,2,5,22093,7.85205,9,3,5,8,5,16,5,batch_061619 106 3,84,collaboration
batch_061619,106,1,4,1,31136,8.320733333,16,4,5,8,5,16,5,batch_061619 106 1,82,collaboration
batch_061619,106,3,2,5,20089,8.387716667,10,4,5,8,5,17,5,batch_061619 106 3,84,collaboration
batch_061619,106,2,3,2,36177,8.772666667,19,4,6,8,5,17,5,batch_061619 106 2,83,collaboration
batch_061619,106,3,3,2,24120,9.023683333,11,4,7,8,5,17,5,batch_061619 106 3,84,collaboration
batch_061619,106,3,3,2,15078,9.274983333,12,4,8,8,5,17,5,batch_061619 106 3,84,collaboration
batch_061619,106,3,3,2,7031,9.392166667,13,4,9,8,5,17,5,batch_061619 106 3,84,collaboration
batch_061619,106,3,3,2,10044,9.559566667,14,4,10,8,5,17,5,batch_061619 106 3,84,collaboration
batch_061619,106,1,5,6,31167,9.626466667,17,4,10,8,5,17,6,batch_061619 106 1,82,collaboration
batch_061619,108,2,1,3,27138,0.58085,1,0,0,1,0,0,0,batch_061619 108 2,86,collaboration
batch_061619,108,2,1,3,19057,0.898466667,2,0,0,2,0,0,0,batch_061619 108 2,86,collaboration
batch_061619,108,3,3,4,23151,0.898466667,1,0,0,2,1,0,0,batch_061619 108 3,87,collaboration
batch_061619,108,2,1,3,27106,1.350233333,3,0,0,3,1,0,0,batch_061619 108 2,86,collaboration
batch_061619,108,3,3,4,36142,1.500833333,2,0,0,3,2,0,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,2,1,89377,1.7015,1,1,0,3,2,0,0,batch_061619 108 1,85,collaboration
batch_061619,108,2,1,3,41136,2.035833333,4,1,0,4,2,0,0,batch_061619 108 2,86,collaboration
batch_061619,108,3,3,4,39118,2.1528,3,1,0,4,3,0,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,2,1,29083,2.186216667,2,2,0,4,3,0,0,batch_061619 108 1,85,collaboration
batch_061619,108,2,1,3,19053,2.353383333,5,2,0,5,3,0,0,batch_061619 108 2,86,collaboration
batch_061619,108,3,3,4,20056,2.487066667,4,2,0,5,4,0,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,2,1,20055,2.520466667,3,3,0,5,4,0,0,batch_061619 108 1,85,collaboration
batch_061619,108,3,3,4,24072,2.888266667,5,3,0,5,5,0,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,2,1,27080,2.9718,4,4,0,5,5,0,0,batch_061619 108 1,85,collaboration
batch_061619,108,3,4,5,13040,4.158683333,6,4,0,5,5,1,0,batch_061619 108 3,87,collaboration
batch_061619,108,3,4,5,36118,4.76065,7,4,0,5,5,2,0,batch_061619 108 3,87,collaboration
batch_061619,108,3,4,5,19068,5.07845,8,4,0,5,5,3,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,5,2,98365,5.145366667,5,4,1,5,5,3,0,batch_061619 108 1,85,collaboration
batch_061619,108,3,4,5,16064,5.346183333,9,4,1,5,5,4,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,5,2,21082,5.496733333,6,4,2,5,5,4,0,batch_061619 108 1,85,collaboration
batch_061619,108,1,5,2,12041,5.697416667,7,4,3,5,5,4,0,batch_061619 108 1,85,collaboration
batch_061619,108,3,4,5,23079,5.730833333,10,4,3,5,5,5,0,batch_061619 108 3,87,collaboration
batch_061619,108,1,5,2,21068,6.04855,8,4,4,5,5,5,0,batch_061619 108 1,85,collaboration
batch_061619,108,1,5,2,11039,6.232533333,9,4,5,5,5,5,0,batch_061619 108 1,85,collaboration
batch_061619,108,1,5,2,19064,6.550266667,10,4,6,5,5,5,0,batch_061619 108 1,85,collaboration
batch_061619,108,3,6,6,30138,6.734233333,11,4,6,5,5,5,1,batch_061619 108 3,87,collaboration
batch_061619,108,1,5,2,26104,6.985333333,11,4,7,5,5,5,1,batch_061619 108 1,85,collaboration
batch_061619,108,3,6,6,21093,7.085783333,12,4,7,5,5,5,2,batch_061619 108 3,87,collaboration
batch_061619,108,1,5,2,14062,7.2197,12,4,8,5,5,5,2,batch_061619 108 1,85,collaboration
batch_061619,108,3,6,6,31132,7.60465,13,4,8,5,5,5,3,batch_061619 108 3,87,collaboration
